Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [195] __gnu_cxx::__normal_iterator<std::vector<float, std::allocator<float> >*, std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > > >::__normal_iterator(std::vector<float, std::allocator<float> >* const&) [181] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [54] __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > std::__miter_base<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > >(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >)
  [32] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::__normal_iterator(float* const&) [228] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [44] float const* std::__miter_base<float const*>(float const*)
  [30] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::operator++() [169] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [45] float const* std::__niter_base<float const*>(float const*)
 [170] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [229] std::_Vector_base<int, std::allocator<int> >::_Vector_base() [55] float const* std::__niter_base<float const*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >)
 [202] __gnu_cxx::__normal_iterator<std::vector<float, std::allocator<float> >*, std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > > >::difference_type __gnu_cxx::operator-<std::vector<float, std::allocator<float> >*, std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > > >(__gnu_cxx::__normal_iterator<std::vector<float, std::allocator<float> >*, std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<float, std::allocator<float> >*, std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > > > const&) [230] std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [192] std::vector<float, std::allocator<float> >* std::__niter_base<std::vector<float, std::allocator<float> >*>(std::vector<float, std::allocator<float> >*)
 [166] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::difference_type __gnu_cxx::operator-<float*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&) [126] std::allocator_traits<std::allocator<std::vector<float, std::allocator<float> > > >::deallocate(std::allocator<std::vector<float, std::allocator<float> > >&, std::vector<float, std::allocator<float> >*, unsigned long) [40] float* std::__niter_base<float*>(float*)
 [184] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [14] void std::allocator_traits<std::allocator<std::vector<float, std::allocator<float> > > >::destroy<std::vector<float, std::allocator<float> > >(std::allocator<std::vector<float, std::allocator<float> > >&, std::vector<float, std::allocator<float> >*) [162] int* std::__niter_base<int*>(int*)
   [6] bool __gnu_cxx::operator!=<float*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&) [127] std::allocator_traits<std::allocator<std::vector<float, std::allocator<float> > > >::allocate(std::allocator<std::vector<float, std::allocator<float> > >&, unsigned long) [50] float* std::__niter_wrap<float*>(float* const&, float*)
 [101] __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::max_size() const [120] std::allocator_traits<std::allocator<std::vector<float, std::allocator<float> > > >::max_size(std::allocator<std::vector<float, std::allocator<float> > > const&) [10] std::vector<float, std::allocator<float> >* std::__relocate_a<std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> >*, std::allocator<std::vector<float, std::allocator<float> > > >(std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> >*, std::allocator<std::vector<float, std::allocator<float> > >&)
  [42] __gnu_cxx::new_allocator<float>::max_size() const [206] void std::allocator_traits<std::allocator<std::vector<float, std::allocator<float> > > >::construct<std::vector<float, std::allocator<float> >, std::vector<float, std::allocator<float> > const&>(std::allocator<std::vector<float, std::allocator<float> > >&, std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> > const&) [160] float* std::__relocate_a<float*, float*, std::allocator<float> >(float*, float*, float*, std::allocator<float>&)
 [168] __gnu_cxx::new_allocator<int>::max_size() const [231] void std::allocator_traits<std::allocator<std::vector<float, std::allocator<float> > > >::construct<std::vector<float, std::allocator<float> >, std::vector<float, std::allocator<float> > >(std::allocator<std::vector<float, std::allocator<float> > >&, std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> >&&) [179] int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&)
  [53] __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::base() const [60] std::allocator_traits<std::allocator<float> >::deallocate(std::allocator<float>&, float*, unsigned long) [51] float* std::__copy_move_a<false, float const*, float*>(float const*, float const*, float*)
 [194] __gnu_cxx::__normal_iterator<std::vector<float, std::allocator<float> >*, std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > > >::base() const [81] std::allocator_traits<std::allocator<float> >::select_on_container_copy_construction(std::allocator<float> const&) [84] float* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*)
  [28] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::base() const [61] std::allocator_traits<std::allocator<float> >::allocate(std::allocator<float>&, unsigned long) [72] float* std::__copy_move_a2<false, float const*, float*>(float const*, float const*, float*)
  [31] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::operator*() const [97] std::allocator_traits<std::allocator<float> >::max_size(std::allocator<float> const&) [11] std::vector<float, std::allocator<float> >* std::__relocate_a_1<std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> >*, std::allocator<std::vector<float, std::allocator<float> > > >(std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> >*, std::allocator<std::vector<float, std::allocator<float> > >&)
 [164] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [16] void std::allocator_traits<std::allocator<float> >::construct<float, float const&>(std::allocator<float>&, float*, float const&) [161] std::enable_if<std::__is_bitwise_relocatable<float, void>::value, float*>::type std::__relocate_a_1<float, float>(float*, float*, float*, std::allocator<float>&)
 [196] std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_M_get_Tp_allocator() const [89] void std::allocator_traits<std::allocator<float> >::construct<float, float>(std::allocator<float>&, float*, float&&) [180] std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&)
  [67] std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() const [187] std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [85] float* std::uninitialized_copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*)
 [171] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [188] std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [150] std::vector<float, std::allocator<float> >* std::uninitialized_copy<std::vector<float, std::allocator<float> > const*, std::vector<float, std::allocator<float> >*>(std::vector<float, std::allocator<float> > const*, std::vector<float, std::allocator<float> > const*, std::vector<float, std::allocator<float> >*)
 [137] std::initializer_list<std::vector<float, std::allocator<float> > >::end() const [173] std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [108] float* std::uninitialized_copy<float const*, float*>(float const*, float const*, float*)
 [138] std::initializer_list<std::vector<float, std::allocator<float> > >::size() const [141] void std::allocator_traits<std::allocator<int> >::construct<int, int>(std::allocator<int>&, int*, int&&) [151] std::iterator_traits<std::vector<float, std::allocator<float> > const*>::iterator_category std::__iterator_category<std::vector<float, std::allocator<float> > const*>(std::vector<float, std::allocator<float> > const* const&)
